institution_code,program_code,derived_group_code,derived_group_name,group_type,base_group_code,required_credits,required_course_count,include_course_codes,exclude_course_codes,notes,source,include_subject_codes
BMCC,CS,CS_LIFE_PHYSICAL,Life and Physical Sciences - Computer Science,common_core,RC_LIFE_PHYSICAL,4,1,PHY 215,,Computer Science requires PHY 215.,https://www.bmcc.cuny.edu/academics/departments/cis/computer-science/,
BMCC,CS,CS_CREATIVE,Creative Expression - Computer Science,flexible_core,FC_CREATIVE,3,1,SPE 100|SPE 102,,Computer Science advises SPE 100 or SPE 102.,https://www.bmcc.cuny.edu/academics/departments/cis/computer-science/,
BMCC,CIS,CIS_MATH_QUANT,Mathematical and Quantitative Reasoning - CIS,common_core,RC_MATH_QUANT,4,1,MAT 206|MAT 206.5|MAT 301,,CIS permits MAT 206 MAT 206.5 or MAT 301.,https://www.bmcc.cuny.edu/academics/departments/cis/computer-information-systems-cis/,
BMCC,CIS,CIS_LIFE_PHYSICAL,Life and Physical Sciences - CIS,common_core,RC_LIFE_PHYSICAL,4,1,AST 110|PHY 110,,CIS permits AST 110 or PHY 110.,https://www.bmcc.cuny.edu/academics/departments/cis/computer-information-systems-cis/,
BMCC,CIS,CIS_DEPARTMENT_ELECTIVE,CIS approved department electives,program_elective,BMCC_GENERAL_ELECTIVE,3,1,,CIS 100,Any ACC BUS CIS CSC GIS or MMP course except CIS 100.,https://www.bmcc.cuny.edu/academics/departments/cis/computer-information-systems-cis/,ACC|BUS|CIS|CSC|GIS|MMP
BMCC,CNT,CNT_MATH_QUANT,Mathematical and Quantitative Reasoning - CNT,common_core,RC_MATH_QUANT,4,1,MAT 206|MAT 206.5|MAT 301,,CNT permits MAT 206 MAT 206.5 or MAT 301.,https://www.bmcc.cuny.edu/academics/departments/cis/computer-network-technology/,
BMCC,CNT,CNT_LIFE_PHYSICAL,Life and Physical Sciences - CNT,common_core,RC_LIFE_PHYSICAL,4,1,AST 110|PHY 110,,CNT permits AST 110 or PHY 110.,https://www.bmcc.cuny.edu/academics/departments/cis/computer-network-technology/,
BMCC,CNT,CNT_DEPARTMENT_ELECTIVE,CNT approved department electives,program_elective,BMCC_GENERAL_ELECTIVE,6,2,,CIS 100,Any ACC BUS CIS CSC GIS or MMP course except CIS 100.,https://www.bmcc.cuny.edu/academics/departments/cis/computer-network-technology/,ACC|BUS|CIS|CSC|GIS|MMP
BMCC,ECO_AA,ECO_AA_MATH_QUANT,Mathematical and Quantitative Reasoning - Economics,common_core,RC_MATH_QUANT,4,1,MAT 206,,Both the 2025-2026 two-year and five-semester Economics degree maps require MAT 206 for this Common Core area.,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics/
BMCC,ECO_AA,ECO_AA_LIFE_PHYSICAL,Life and Physical Sciences - Economics options,common_core,RC_LIFE_PHYSICAL,4,1,AST 110|PHY 110,,Both 2025-2026 Economics degree maps place AST 110 in this area and list PHY 110 as the alternate option.,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics/
BMCC,ECO_AA,ECO_AA_HISTORY,History or approved social science elective,program_required,BMCC_GENERAL_ELECTIVE,3,1,,,Choose any HIS course or one ANT GEO PHI POL PSY or SOC course.,https://www.bmcc.cuny.edu/academics/departments/social-sciences/economics/,HIS|ANT|GEO|PHI|POL|PSY|SOC
BMCC,HIS_AA,HIS_AA_CREATIVE,Creative Expression - History second course,flexible_core,FC_CREATIVE,3,1,,SPE 100|SPE 102,Both 2025-2026 History degree maps require a second Creative Expression course other than SPE 100 or SPE 102 (the speech course already required elsewhere).,https://www.bmcc.cuny.edu/academics/departments/social-sciences/history/,
BMCC,HIS_AA,HIS_AA_SOCSCI_ETHNIC,Social Science or Ethnic Studies elective - History,program_elective,BMCC_GENERAL_ELECTIVE,6,2,,,"Both 2025-2026 History degree maps require 6 credits (2 courses) from AFL, AFN, ANT, ASN, ECO, GEO, HIS, LAT, PHI, POL, PSY, or SOC, with an Ethnic Studies course as an explicit alternate option.",https://www.bmcc.cuny.edu/academics/departments/social-sciences/history/,AFL|AFN|ANT|ASN|ECO|GEO|HIS|LAT|PHI|POL|PSY|SOC
BMCC,WAL_AA,WAL_CREATIVE,Creative Expression excluding the required Speech course,flexible_core,FC_CREATIVE,3,1,,SPE 100|SPE 102,The degree map requires a second Creative Expression course other than SPE 100 or SPE 102.,https://www.bmcc.cuny.edu/academics/departments/english/requirements/,
BMCC,WAL_JRN_AA,WAL_CREATIVE,Creative Expression excluding the required Speech course,flexible_core,FC_CREATIVE,3,1,,SPE 100|SPE 102,The degree map requires a second Creative Expression course other than SPE 100 or SPE 102.,https://www.bmcc.cuny.edu/academics/departments/english/requirements/,
BMCC,WAL_AA,WAL_ENGLISH_ELECTIVES,English 300-level and cross-listed literature electives,program_elective,BMCC_GENERAL_ELECTIVE,6,2,ENG 300|ENG 303|ENG 304|ENG 311|ENG 314|ENG 315|ENG 317|ENG 318|ENG 320|ENG 321|ENG 329|ENG 335|ENG 336|ENG 338|LAT 338|ENG 339|ASN 339|ENG 340|ENG 358|ENG 360|ENG 371|ENG 372|ENG 373|ENG 381|ENG 382|ENG 383|ENG 384|ENG 391|ENG 392|ENG 393|ENG 394|ENG 395|AFN 321|AFN 322|AFN 335|AFN 338,,Choose two 300-level ENG courses or cross-listed AFN ASN or LAT 300-level literature courses.,https://www.bmcc.cuny.edu/academics/departments/english/requirements/,
BMCC,WAL_JRN_AA,WAL_ENGLISH_ELECTIVES,English 300-level and cross-listed literature electives,program_elective,BMCC_GENERAL_ELECTIVE,6,2,ENG 300|ENG 303|ENG 304|ENG 311|ENG 314|ENG 315|ENG 317|ENG 318|ENG 320|ENG 321|ENG 329|ENG 335|ENG 336|ENG 338|LAT 338|ENG 339|ASN 339|ENG 340|ENG 358|ENG 360|ENG 371|ENG 372|ENG 373|ENG 381|ENG 382|ENG 383|ENG 384|ENG 391|ENG 392|ENG 393|ENG 394|ENG 395|AFN 321|AFN 322|AFN 335|AFN 338,,Choose two 300-level ENG courses or cross-listed AFN ASN or LAT 300-level literature courses.,https://www.bmcc.cuny.edu/academics/departments/english/requirements/,
BMCC,WAL_AA,WAL_MODERN_LANGUAGE,Second course in the same Modern Foreign Language,program_required,FC_WORLD_CULTURES,3,1,ARB 106|ARB 107|ARB 121|ARB 200|ARB 210|ARB 221|ARB 300|ASL 106|ASL 121|CHI 106|CHI 107|CHI 200|CHI 210|CHI 300|ITL 106|ITL 121|ITL 200|ITL 210|ITL 221|ITL 300|SPN 106|SPN 107|SPN 108|SPN 121|SPN 200|SPN 207|SPN 210|SPN 221|SPN 300,,Choose the continuation course matching the language used in World Cultures; ITL 170 and courses taught in English do not qualify.,https://www.bmcc.cuny.edu/academics/departments/english/requirements/,
BMCC,WAL_JRN_AA,WAL_MODERN_LANGUAGE,Second course in the same Modern Foreign Language,program_required,FC_WORLD_CULTURES,3,1,ARB 106|ARB 107|ARB 121|ARB 200|ARB 210|ARB 221|ARB 300|ASL 106|ASL 121|CHI 106|CHI 107|CHI 200|CHI 210|CHI 300|ITL 106|ITL 121|ITL 200|ITL 210|ITL 221|ITL 300|SPN 106|SPN 107|SPN 108|SPN 121|SPN 200|SPN 207|SPN 210|SPN 221|SPN 300,,Choose the continuation course matching the language used in World Cultures; ITL 170 and courses taught in English do not qualify.,https://www.bmcc.cuny.edu/academics/departments/english/requirements/,
BMCC,WAL_AA,WAL_GEN_LIBERAL,Approved Liberal Arts electives - General concentration,program_elective,BMCC_GENERAL_ELECTIVE,6,2,ART 103|ART 113|ART 220|ART 250|ART 801|ART 802|BUS 150|CYS 100|ECE 102|ENG 321|GWS 100|MMA 100|MMP 100|MUS 103|MUS 106|MUS 108|MUS 110|MUS 220|MUS 230|MUS 881|SPE 102|SPE 103|SPE 220|SPE 240|SPE 245|THE 100|THE 121|VAT 150,,Choose two from the exact course and subject families listed in footnote 9 of the General degree map.,https://www.bmcc.cuny.edu/academics/departments/english/requirements/,ACL|CRT|CRJ|ETH|GEO|GLS|LIN|PHI|POL|PSY|SOC
BMCC,WAL_JRN_AA,WAL_JRN_LIBERAL,Approved Liberal Arts elective - Journalism concentration,program_elective,BMCC_GENERAL_ELECTIVE,3,1,ENG 300|ENG 303|ENG 304|ENG 311|ENG 314|ENG 315|ENG 317|ENG 318|ENG 320|ENG 321|ENG 329|ENG 335|ENG 336|ENG 338|ENG 339|ENG 340|ENG 358|ENG 360|ENG 371|ENG 372|ENG 373|ENG 381|ENG 382|ENG 383|ENG 384|ENG 391|ENG 392|ENG 393|ENG 394|ENG 395,,Choose any 3-credit course in the listed subject families or a 300-level ENG course.,https://www.bmcc.cuny.edu/academics/departments/english/requirements/,ACL|AFN|AFL|ART|ASN|CRT|CRJ|CYS|ECO|ETH|GEO|GLS|GWS|LAT|MEA|MMP|MUS|PHI|POL|PSY|SOC|THE
BMCC,ACCT_AAS,ACCT_MEDIA_ARTS,Pathways-approved Music or Art course,flexible_core,FC_CREATIVE,3,1,,,The Accounting map restricts this Flexible Core slot to a Pathways-approved MUS or ART course.,https://www.bmcc.cuny.edu/academics/departments/accounting/accounting/,ART|MUS
BMCC,ACCT_AAS,ACCT_HEALTH,Health Studies elective,program_elective,BMCC_GENERAL_ELECTIVE,3,1,ACL 205,,Choose a 3-credit HSD course; the current requirements page also lists ACL 205 as an alternative.,https://www.bmcc.cuny.edu/academics/departments/accounting/accounting/,HSD
BMCC,SOC_AA,SOC_AA_CREATIVE,Creative Expression - Sociology second course,flexible_core,FC_CREATIVE,3,1,,SPE 100|SPE 102,Both 2025-2026 Sociology degree maps require a second Creative Expression course other than SPE 100 or SPE 102 (the speech course already required elsewhere).,https://www.bmcc.cuny.edu/academics/departments/social-sciences/sociology/,
BMCC,SOC_AA,SOC_AA_SOCIAL_SCIENCE,Social Science elective (whole-discipline options) - Sociology,program_elective,BMCC_GENERAL_ELECTIVE,6,2,,,"Both 2025-2026 Sociology degree maps require 6 credits (2 courses) from ANT, ECO, GEO, GWS, HIS, PHI, POL, or PSY, or from a short specific-course list (CRJ 102, CRJ 202, CRJ 204, HUM 101) modeled as separate literal rows because the adjustment schema cannot combine a subject-prefix allow-list with individual course exceptions in one derived group.",https://www.bmcc.cuny.edu/academics/departments/social-sciences/sociology/,ANT|ECO|GEO|GWS|HIS|PHI|POL|PSY
BMCC,SOC_AA,SOC_AA_ETHNIC_RACE,Ethnic and Race Studies elective - Sociology,program_elective,BMCC_GENERAL_ELECTIVE,3,1,,,Both 2025-2026 Sociology degree maps require 3 credits (1 course) from AFN ASN ETH or LAT.,https://www.bmcc.cuny.edu/academics/departments/social-sciences/sociology/,AFN|ASN|ETH|LAT
BMCC,BBA_AS,BBA_AS_MATH_QUANT,Mathematical and Quantitative Reasoning - Business Administration,common_core,RC_MATH_QUANT,3,1,,,MAT 206 is recommended and shown on the 2025-2026 map; the published requirement does not restrict the canonical Pathways pool.,https://www.bmcc.cuny.edu/academics/departments/business-management/business-administration/,
BMCC,BBA_AS,BBA_AS_LIFE_PHYSICAL,Life and Physical Sciences - Business Administration,common_core,RC_LIFE_PHYSICAL,3,1,,,This area may be satisfied with an approved STEM variant; the complete canonical Pathways pool remains available.,https://www.bmcc.cuny.edu/academics/departments/business-management/business-administration/,
BMCC,BBA_AS,BBA_AS_CREATIVE,Creative Expression - Business Administration second course,flexible_core,FC_CREATIVE,3,1,,SPE 100|SPE 102,Choose a Creative Expression course other than SPE 100 or SPE 102 because the separate speech requirement already uses one of them.,https://www.bmcc.cuny.edu/academics/departments/business-management/business-administration/,
BMCC,BBA_AS,BBA_AS_SCIENTIFIC_WORLD,Scientific World - Business Administration,flexible_core,FC_SCIENTIFIC_WORLD,3,1,,,This area may be satisfied with an approved STEM variant; the complete canonical Pathways pool remains available.,https://www.bmcc.cuny.edu/academics/departments/business-management/business-administration/,
BMCC,FMG_AS,FMG_AS_MATH_QUANT,Mathematical and Quantitative Reasoning - Financial Management,common_core,RC_MATH_QUANT,3,1,,,MAT 206 is strongly recommended and shown on the 2025-2026 map; the complete canonical Pathways pool remains available.,https://www.bmcc.cuny.edu/academics/departments/business-management/financial-management/,
BMCC,FMG_AS,FMG_AS_CREATIVE,Creative Expression - Financial Management second course,flexible_core,FC_CREATIVE,3,1,,SPE 100|SPE 102,Choose a Creative Expression course other than SPE 100 or SPE 102 because the separate speech requirement already uses one of them.,https://www.bmcc.cuny.edu/academics/departments/business-management/financial-management/,
BMCC,FMG_AS,FMG_AS_INDIVIDUAL,Individual and Society - Financial Management,flexible_core,FC_INDIVIDUAL,3,1,,,ECO 202 is strongly recommended; the complete canonical Individual and Society pool remains available.,https://www.bmcc.cuny.edu/academics/departments/business-management/financial-management/,
BMCC,FMG_AS,FMG_AS_US_EXPERIENCE,U.S. Experience in Its Diversity - Financial Management,flexible_core,FC_US_EXPERIENCE,3,1,,,ECO 201 is strongly recommended; the complete canonical U.S. Experience pool remains available.,https://www.bmcc.cuny.edu/academics/departments/business-management/financial-management/,
BMCC,FMG_AS,FMG_AS_GENERAL_ELECTIVE,General Elective - Financial Management,program_elective,BMCC_GENERAL_ELECTIVE,5,,,,Common Core STEM excess credit may satisfy some of this five-credit requirement; MAT 209 ACC 222 or CIS 200 is recommended.,https://www.bmcc.cuny.edu/academics/departments/business-management/financial-management/,
BMCC,CRJ_AA,CRJ_AA_MATH_QUANT,Mathematical and Quantitative Reasoning - Criminal Justice,common_core,RC_MATH_QUANT,4,1,MAT 150|MAT 150.5,,The two-year map uses MAT 150 and the five-semester map uses MAT 150.5; either approved statistics variant satisfies this requirement.,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/criminal-justice/,
BMCC,CRJ_AA,CRJ_AA_CREATIVE,Creative Expression - Criminal Justice second course,flexible_core,FC_CREATIVE,3,1,,SPE 100|SPE 102,Both 2025-2026 Criminal Justice degree maps require a second Creative Expression course other than SPE 100 or SPE 102 (the speech course already required elsewhere).,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/criminal-justice/,
BMCC,CRJ_AA,CRJ_AA_MODERN_LANGUAGE,Second course in the same Modern Foreign Language,program_required,FC_WORLD_CULTURES,3,1,ARB 106|ARB 107|ARB 121|ARB 200|ARB 210|ARB 221|ARB 300|ASL 106|ASL 121|CHI 106|CHI 107|CHI 200|CHI 210|CHI 300|ITL 106|ITL 121|ITL 200|ITL 210|ITL 221|ITL 300|SPN 106|SPN 107|SPN 108|SPN 121|SPN 200|SPN 207|SPN 210|SPN 221|SPN 300,,Choose the continuation course matching the language used in World Cultures; ITL 170 and courses taught in English do not qualify.,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/criminal-justice/,
BMCC,CRJ_AA,CRJ_AA_ENGLISH_OR_LIN,300-level English course or LIN 250,program_required,BMCC_GENERAL_ELECTIVE,3,1,LIN 250|ENG 300|ENG 303|ENG 304|ENG 311|ENG 314|ENG 315|ENG 317|ENG 318|ENG 320|ENG 321|ENG 329|ENG 335|ENG 336|ENG 338|ENG 339|ENG 340|ENG 358|ENG 360|ENG 371|ENG 372|ENG 373|ENG 381|ENG 382|ENG 383|ENG 384|ENG 391|ENG 392|ENG 393|ENG 394|ENG 395,,Choose LIN 250 Forensic Linguistics or any approved 300-level ENG course.,https://www.bmcc.cuny.edu/academics/departments/criminal-justice/criminal-justice/,
BROOKLYN,BC_CS_BS,BC_CS_COLLEGE_OPTION,Brooklyn College Option - placement and proficiency options,college_option,BC_COLLEGE_OPTION,12,4,,,"College Option is transfer-status and language-proficiency dependent. The 12-credit first-year plan normally combines LOTE/ICC study with approved Life and Physical Sciences and World Cultures/U.S. Experience options; confirm placement with an adviser.",https://www.brooklyn.edu/advisement/pathways/2025-26/,
BMCC,PNA_AS,PNA_AS_MATH_QUANT,Mathematical and Quantitative Reasoning - Public and Nonprofit Administration,common_core,RC_MATH_QUANT,3,1,MAT 150|MAT 206,,MAT 150 is shown on the 2025-2026 map; MAT 206 is the explicit alternative when appropriate for the student's intended transfer institution.,https://www.bmcc.cuny.edu/academics/departments/business-management/public-and-nonprofit-administration/,
BMCC,PNA_AS,PNA_AS_CREATIVE,Creative Expression - Public and Nonprofit Administration second course,flexible_core,FC_CREATIVE,3,1,,SPE 100|SPE 102,Choose a Creative Expression course other than SPE 100 or SPE 102 because the separate speech requirement already uses one of them.,https://www.bmcc.cuny.edu/academics/departments/business-management/public-and-nonprofit-administration/,
BMCC,PNA_AS,PNA_AS_PROGRAM_ELECTIVES,Program Electives - Public and Nonprofit Administration,program_elective,BMCC_GENERAL_ELECTIVE,9,3,BUS 150|BUS 200|ECO 225|MAR 100|PAN 240|PAN 250,,Choose three courses / nine credits from the six published program electives.,https://www.bmcc.cuny.edu/academics/departments/business-management/public-and-nonprofit-administration/,
BMCC,PNA_AS,PNA_AS_GENERAL_ELECTIVE,General Electives - Public and Nonprofit Administration,program_elective,BMCC_GENERAL_ELECTIVE,6,,,,Common Core STEM excess credit may satisfy part of this six-credit requirement.,https://www.bmcc.cuny.edu/academics/departments/business-management/public-and-nonprofit-administration/,
BMCC,PHI_AA,PHI_AA_LOGIC_CRT,PHI 110 or any CRT course,program_required,BMCC_GENERAL_ELECTIVE,3,1,PHI 110,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/philosophy/,CRT
BMCC,PHI_AA,PHI_AA_100_LEVEL,Additional 100-level Philosophy course,program_required,BMCC_GENERAL_ELECTIVE,3,1,PHI 100|PHI 105|PHI 110|PHI 111|PHI 115|PHI 120|PHI 125,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/philosophy/,
BMCC,PHI_AA,PHI_AA_200_LEVEL,Two 200-level Philosophy courses,program_required,BMCC_GENERAL_ELECTIVE,6,2,PHI 200|PHI 210|PHI 215|PHI 220,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/philosophy/,
BMCC,PHI_AA,PHI_AA_SOCIAL_SCIENCE,Social Science elective,program_elective,BMCC_GENERAL_ELECTIVE,3,1,,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/philosophy/,ANT|CRJ|ECO|GEO|GWS|HIS|HUM|POL|PSY|SOC
BMCC,POL_AA,POL_AA_100_200,Political Science 100- or 200-level electives,program_required,BMCC_GENERAL_ELECTIVE,6,2,POL 100|POL 110|POL 111|POL 120|POL 151|POL 152|POL 153|POL 210|POL 220|POL 230|POL 240|POL 260|POL 261|POL 270,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/political-science/,
BMCC,POL_AA,POL_AA_200_LEVEL,Political Science 200-level electives,program_required,BMCC_GENERAL_ELECTIVE,6,2,POL 210|POL 220|POL 230|POL 240|POL 260|POL 261|POL 270,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/political-science/,
BMCC,POL_AA,POL_AA_SOCIAL_SCIENCE,Social Science electives,program_elective,BMCC_GENERAL_ELECTIVE,6,2,,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/political-science/,ANT|CRJ|ECO|GEO|GWS|HIS|HUM|PHI|PSY|SOC
BMCC,URB_AA,URB_AA_ELECTIVES,Urban Studies electives,program_required,BMCC_GENERAL_ELECTIVE,6,2,CRJ 101|CRJ 102|CRJ 204|ECO 111|AFL 111|EDU 202|GEO 241|HUM 101|HUM 411|POL 110|POL 111|POL 220|SOC 110|SOC 111|SOC 152|LAT 152|SOC 154|AFN 154|SOC 161|AFN 161|SOC 200|SOC 240,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/urban-studies/,
BMCC,URB_AA,URB_AA_SOCIAL_SCIENCE,Urban Studies Social Science electives,program_elective,BMCC_GENERAL_ELECTIVE,9,3,,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/urban-studies/,ANT|GEO|CRJ|ECO|HIS|HUM|PHI|POL|PSY|SOC
BMCC,HMS_AS,HMS_AS_HUM_OPTION,Human Services focus option,program_required,BMCC_GENERAL_ELECTIVE,3,1,HUM 211|HUM 212|HUM 213,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/human-services/,
BMCC,HMS_AS,HMS_AS_PSY_SOC_OPTION,Psychology or Sociology option,program_required,BMCC_GENERAL_ELECTIVE,3,1,PSY 210|PSY 240|PSY 250|PSY 260|SOC 230|SOC 250,,,https://www.bmcc.cuny.edu/academics/departments/social-sciences/human-services/,
